ProductName,Rating,Price,OriginalPrice,Discount,Reviews,Features,PageNumber,Ratings1,Reviews1,Number_Ratings,Number_Reviews,Brand,Ton,Star,AC_Type,Power_Usage,Room_Size
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,29990,59700,49,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",33,"18,604 Ratings "," 2,838 Reviews",18604,2838,Midea,1.5,3.0,Split,854.39,111 - 150 sqft
IFB 2024 Model 2 Ton 3 Star Split Inverter With Heavy Duty Cooling AC,4.2,48500,65400,25,"1,194 Ratings & 115 Reviews","Annual Power Usage: 1248.28 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",34,"1,194 Ratings ", 115 Reviews,1194,115,IFB,2.0,3.0,Split,1248.28,151 - 200 sqft
Haier 2025 Model 1.5 Ton 3 Star Split HEXA Inverter with Wi-fi AC,4.0,33500,64000,47,"6,315 Ratings & 597 Reviews",Room Size: 111 - 150 sqft,34,"6,315 Ratings ", 597 Reviews,6315,597,Haier,1.5,3.0,Split,854.39,111 - 150 sqft
CARRIER 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.2,34999,67500,48,"38,222 Ratings & 4,626 Reviews",Annual Power Usage: 887.8 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty,34,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,887.8,111 - 150 sqft
Lloyd 2022 Model 1.5 Ton 5 Star Window Inverter AC,4.0,35464,51990,31,"1,256 Ratings & 156 Reviews",Annual Power Usage: 1173.59 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 5 Years on Compressor,34,"1,256 Ratings ", 156 Reviews,1256,156,Lloyd,1.5,5.0,Window,1173.59,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",34,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,34,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Voltas 2023 Model 1 Ton 3 Star Split Inverter AC,4.1,29990,58990,49,"8,721 Ratings & 907 Reviews",Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,34,"8,721 Ratings ", 907 Reviews,8721,907,Voltas,1.0,3.0,Split,672.93,90 sqft
Voltas 2022 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.1,29147,56990,48,"8,721 Ratings & 907 Reviews",Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,34,"8,721 Ratings ", 907 Reviews,8721,907,Voltas,1.0,3.0,Split,672.93,90 sqft
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4.0,26490,38600,31,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",34,"8,298 Ratings ", 716 Reviews,8298,716,Godrej,1.0,3.0,Split,1034.0,90 sqft
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,32490,65500,50,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",34,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Haier 2024 Model 1.5 Ton 3 Star Split Dual Inverter AC,4.0,33650,67500,50,"6,315 Ratings & 597 Reviews",Annual Power Usage: 1029.15 UnitsRoom Size: 111 - 150 sqft1 Year Standard Warranty 5 Years Comprehensive warranty and 12 Years Warranty on Compressor,34,"6,315 Ratings ", 597 Reviews,6315,597,Haier,1.5,3.0,Split,1029.15,111 - 150 sqft
Blue Star 2023 Model 1 Ton 5 Star Split Inverter AC,4.0,36850,60500,39,"2,676 Ratings & 255 Reviews",Annual Power Usage: 536.27 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 10 Years Warranty on Compressor,34,"2,676 Ratings ", 255 Reviews,2676,255,Blue,1.0,5.0,Split,536.27,90 sqft
CARRIER 2025 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,4.2,49500,77800,36,"4,267 Ratings & 497 Reviews",Room Size: 151 - 200 sqft,34,"4,267 Ratings ", 497 Reviews,4267,497,CARRIER,2.0,3.0,Split,854.39,151 - 200 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,32240,57150,43,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",34,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,858.22,111 - 150 sqft
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,36490,72990,50,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,34,"26,515 Ratings "," 2,683 Reviews",26515,2683,Samsung,1.5,5.0,Split,751.24,111 - 150 sqft
IFB 2026 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,35500,63990,44,"8,648 Ratings & 903 Reviews",Annual Power Usage: 889.95 UnitsRoom Size: 111 - 150 sqft1 Year Manufacture Warranty On This Product,34,"8,648 Ratings ", 903 Reviews,8648,903,IFB,1.5,3.0,Split,889.95,111 - 150 sqft
Hitachi 2024 Model 2 Ton 3 Star Split Inverter AC,4.0,55900,75400,25,544 Ratings & 69 Reviews,"Annual Power Usage: 1419.9 WRoom Size: 151 - 200 sqft1 Year Warranty on Product,  5 Years on PCB and Motor, 10 Years Warranty on Compressor",34,544 Ratings , 69 Reviews,544,69,Hitachi,2.0,3.0,Split,1419.9,151 - 200 sqft
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,38990,82990,53,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,34,"6,233 Ratings ", 578 Reviews,6233,578,Samsung,1.5,4.0,Split,713.57,111 - 150 sqft
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,33490,65900,49,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",34,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Voltas 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33790,64990,48,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 975.26 UnitsRoom Size: 111 - 150 sqft1 year on product, 5 years warranty on PCB, 10 years warranty on compressor",34,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,975.26,111 - 150 sqft
Hitachi 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.0,48990,73990,33,"10,460 Ratings & 1,257 Reviews",Annual Power Usage: 897.16 UnitsRoom Size: 111 - 150 sqftStandard warranty of 1 Year,34,"10,460 Ratings "," 1,257 Reviews",10460,1257,Hitachi,1.5,3.0,Split,897.16,111 - 150 sqft
"LG 2023 Model 1.5 Ton 5 Star Split Inverter AI Convertible 6-in-1 Cooling , HD Filter with Anti-Virus ...",4.2,46500,75990,38,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 685.26 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging",34,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,685.26,111 - 150 sqft
Panasonic 2023 Model 1.5 Ton 5 Star Split Inverter AC,4.2,43800,67400,35,"22,111 Ratings & 2,346 Reviews",Annual Power Usage: 1290 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,34,"22,111 Ratings "," 2,346 Reviews",22111,2346,Panasonic,1.5,5.0,Split,1290.0,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",35,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,35,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Lloyd 2024 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.1,31590,40900,22,"3,328 Ratings & 350 Reviews","Annual Power Usage: 1180.51 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",35,"3,328 Ratings ", 350 Reviews,3328,350,Lloyd,1.5,3.0,Window,1180.51,111 - 150 sqft
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4.0,26490,38600,31,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",35,"8,298 Ratings ", 716 Reviews,8298,716,Godrej,1.0,3.0,Split,1034.0,90 sqft
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,32490,65500,50,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",35,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
"Haier 2023 Model 1.6 Ton 5 Star Split Inverter with Wi-fi Frost Self-clean technology, Supersonic Cool...",4.2,42850,79990,46,171 Ratings & 15 Reviews,Annual Power Usage: 828.37 UnitsRoom Size: 151 - 200 sqft5 Years Comprehensive Warranty and 12 Years Compressor Warranty,35,171 Ratings , 15 Reviews,171,15,Haier,1.6,5.0,Split,828.37,151 - 200 sqft
Blue Star 2024 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.2,37619,42900,12,"1,912 Ratings & 181 Reviews","Annual Power Usage: 1180.51 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 5 Years Warranty on Compressor",35,"1,912 Ratings ", 181 Reviews,1912,181,Blue,1.5,3.0,Window,1180.51,111 - 150 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,32240,57150,43,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",35,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,858.22,111 - 150 sqft
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,38990,82990,53,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,35,"6,233 Ratings ", 578 Reviews,6233,578,Samsung,1.5,4.0,Split,713.57,111 - 150 sqft
Voltas 2022 Model 1.5 Ton 5 Star Window Inverter AC,4.3,34990,45990,23,"8,589 Ratings & 892 Reviews",Annual Power Usage: 1114.62 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,35,"8,589 Ratings ", 892 Reviews,8589,892,Voltas,1.5,5.0,Window,1114.62,111 - 150 sqft
LG 2025 Model 2 Ton 3 Star Split Dual Inverter AC,4.1,56718,75000,24,"1,559 Ratings & 116 Reviews",Room Size: 151 - 200 sqft,35,"1,559 Ratings ", 116 Reviews,1559,116,LG,2.0,3.0,Split,854.39,151 - 200 sqft
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,33490,65900,49,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",35,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",35,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter 4 Way Air Swing AC,4.0,32500,48900,33,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 980.37 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",35,"22,727 Ratings "," 1,770 Reviews",22727,1770,Godrej,1.5,3.0,Split,980.37,111 - 150 sqft
Godrej 2025 Model 1.7 Ton 3 Star Split Inverter AC,4.4,32990,46000,28,27 Ratings & 3 Reviews,Room Size: 151 - 200 sqft,35,27 Ratings , 3 Reviews,27,3,Godrej,1.7,3.0,Split,854.39,151 - 200 sqft
Hitachi 2025 Model 1.5 Ton 3 Star Window Inverter AC,4.1,35990,44990,20,"6,348 Ratings & 664 Reviews",Annual Power Usage: 1172.92 UnitsRoom Size: 111 - 150 sqft1 Year Warranty,35,"6,348 Ratings ", 664 Reviews,6348,664,Hitachi,1.5,3.0,Window,1172.92,111 - 150 sqft
Lloyd 2022 Model 1.5 Ton 5 Star Window Inverter AC,4.0,35464,51990,31,"1,256 Ratings & 156 Reviews",Annual Power Usage: 1173.59 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on AC and 5 Years on Compressor,35,"1,256 Ratings ", 156 Reviews,1256,156,Lloyd,1.5,5.0,Window,1173.59,111 - 150 sqft
"Godrej 2025 Model 1.5 Ton 5 Star Split Inverter AI Powered, 5-In-1 Convertible, Heavy Duty Cooling At ...",4.0,33490,50600,33,"12,566 Ratings & 1,206 Reviews","Annual Power Usage: 736.46 kWhRoom Size: 111 - 150 sqft5 year warranty on whole product, 10 years warranty on compressor , Warranty can be availed after registering on Brand website within 7 days of purchase.",35,"12,566 Ratings "," 1,206 Reviews",12566,1206,Godrej,1.5,5.0,Split,736.46,111 - 150 sqft
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,29990,59700,49,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",35,"18,604 Ratings "," 2,838 Reviews",18604,2838,Midea,1.5,3.0,Split,854.39,111 - 150 sqft
"Panasonic 2023 Model 1.5 Ton 4 Star Split Inverter with Wi-fi with 4 Way Swing, PM 0.1 Air Purificatio...",4.1,42858,68000,36,"2,166 Ratings & 250 Reviews","Annual Power Usage: 876.76 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",35,"2,166 Ratings ", 250 Reviews,2166,250,Panasonic,1.5,4.0,Split,876.76,111 - 150 sqft
CARRIER 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.2,33399,71790,53,"38,222 Ratings & 4,626 Reviews",Room Size: 111 - 150 sqft,35,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,33990,60990,44,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",36,"83,437 Ratings "," 7,067 Reviews",83437,7067,Voltas,1.5,3.0,Split,900.94,111 - 150 sqft
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,42990,78990,45,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,36,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.75,111 - 150 sqft
"Panasonic 2023 Model 1 Ton 5 Star Split Inverter with Wi-fi with 4 Way Swing, PM 0.1 Air Purification ...",4.2,57658,59999,3,"4,169 Ratings & 452 Reviews","Annual Power Usage: 523.15 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",36,"4,169 Ratings ", 452 Reviews,4169,452,Panasonic,1.0,5.0,Split,523.15,90 sqft
Panasonic 2023 Model 1.5 Ton 5 Star Split Inverter with Wi-fi Convertible 7-in-1 with Additional AI Mo...,4.2,66206,69999,5,"22,111 Ratings & 2,346 Reviews","Annual Power Usage: 774.19 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",36,"22,111 Ratings "," 2,346 Reviews",22111,2346,Panasonic,1.5,5.0,Split,774.19,111 - 150 sqft
Hitachi 2025 Model 1.5 Ton 5 Star Window Fixed Speed AC,4.1,39999,52999,24,"2,897 Ratings & 327 Reviews",Room Size: 111 - 150 sqft,36,"2,897 Ratings ", 327 Reviews,2897,327,Hitachi,1.5,5.0,Window,854.39,111 - 150 sqft
Haier 2024 Model 1.6 Ton 5 Star Split Inverter AC,4.2,42950,75400,43,171 Ratings & 15 Reviews,Annual Power Usage: 836.95 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 12 Years Warranty on Compressor,36,171 Ratings , 15 Reviews,171,15,Haier,1.6,5.0,Split,836.95,151 - 200 sqft
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4.0,26490,38600,31,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",36,"8,298 Ratings ", 716 Reviews,8298,716,Godrej,1.0,3.0,Split,1034.0,90 sqft
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,32490,65500,50,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",36,"38,222 Ratings "," 4,626 Reviews",38222,4626,CARRIER,1.5,3.0,Split,854.39,111 - 150 sqft
"LG 2023 Model 1.5 Ton 5 Star Split Dual Inverter with Wi-fi AI Convertible 6-in-1 Cooling, HD Filter w...",4.2,37490,91990,59,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.99 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging (T&C)",36,"46,175 Ratings "," 4,255 Reviews",46175,4255,LG,1.5,5.0,Split,744.99,111 - 150 sqft
Whirlpool 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,33200,65400,49,"30,027 Ratings & 3,540 Reviews",Annual Power Usage: 987.11 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on  product,36,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,987.11,111 - 150 sqft
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,32240,57150,43,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",36,"30,027 Ratings "," 3,540 Reviews",30027,3540,Whirlpool,1.5,3.0,Split,858.22,111 - 150 sqft
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,38990,82990,53,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,36,"6,233 Ratings ", 578 Reviews,6233,578,Samsung,1.5,4.0,Split,713.57,111 - 150 sqft
Godrej 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.0,32300,47000,31,"22,727 Ratings & 1,770 Reviews",Annual Power Usage: 1003.51 UnitsRoom Size: 111 - 150 sqft1 Year on Product and 10 Years Warranty on Compressor,36,"22,727 Ratings "," 1,770 Reviews",22727,1770,Godrej,1.5,3.0,Split,1003.51,111 - 150 sqft
CARRIER 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,45800,74500,38,"26,219 Ratings & 3,537 Reviews",Room Size: 111 - 150 sqft,36,"26,219 Ratings "," 3,537 Reviews",26219,3537,CARRIER,1.5,5.0,Split,854.39,111 - 150 sqft
Voltas 2025 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,4.1,35355,57990,39,"8,721 Ratings & 907 Reviews","Annual Power Usage: 602.41 kWhRoom Size: 90 sqft or Below1 Year Warranty On Product,10 Years Warranty On Compressor",36,"8,721 Ratings ", 907 Reviews,8721,907,Voltas,1.0,3.0,Split,602.41,90 sqft
