ProductName,Rating,Price,OriginalPrice,Discount,Reviews,Features,PageNumber
"IFB 2025 Model 1.5 Ton 5 Star Split Inverter Silver Plus Smart Series with HD Compressor, AI, Dual Gol...",4.2,"₹38,500","₹74,990",48% off,"15,363 Ratings & 1,538 Reviews","Annual Power Usage: 721.04 kWhRoom Size: 111 - 150 sqft1 Year warranty on Product , 5 Years warranty on PCB and 10 Years Warranty on Compressor",11
CARRIER 2026 Model 1 Ton 5 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & Voi...,4.1,"₹39,990","₹67,300",40% off,"4,786 Ratings & 735 Reviews","Annual Power Usage: 536.2 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",11
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",11
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",11
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,4.1,"₹31,990","₹52,390",38% off,"8,721 Ratings & 907 Reviews","Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st May 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor",11
Voltas 2023 Model 1 Ton 3 Star Window Fixed Speed AC,4.2,"₹25,509","₹35,990",29% off,"3,849 Ratings & 319 Reviews",Annual Power Usage: 749.34 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 5 Years Warranty on Compressor,11
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",11
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹36,490","₹72,990",50% off,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,11
Voltas 2025 Model 1.5 Ton 3 Star Window Fixed Speed Turbo Cooling | Energy Efficient | High ambient Co...,4.2,"₹26,890","₹39,590",32% off,"12,494 Ratings & 1,225 Reviews","Annual Power Usage: 1185.93 UnitsRoom Size: 111 - 150 sqft5 years warranty from the date of installation, (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr (Offer valid till 31st May 2026). It is applicable only for residential usage and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor",11
Godrej 2025 Model 1.2 Ton 3 Star Split Digital Inverter AC,,"₹27,990","₹41,000",31% off,,Room Size: 91 - 110 sqft,11
IFB 2026 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹42,990","₹78,990",45% off,"15,363 Ratings & 1,538 Reviews",Annual Power Usage: 714.38 UnitsRoom Size: 111 - 150 sqft,11
Godrej 2024 Model 1.5 Ton 3 Star Hot and Cold Split Inverter AC,4,"₹34,499","₹55,900",38% off,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 905.41 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",11
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,11
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",11
IFB 2026 Model 1 Tons 3 Star Split Inverter AC,4.1,"₹30,990","₹50,990",39% off,"2,519 Ratings & 217 Reviews","Annual Power Usage: 596.65 kWhRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Year Warranty on PCB, 10 Year Warranty on Inverter Compressor",11
Voltas 2023 Model 2 Ton 2 Star Window Fixed Speed AC,4,"₹33,279","₹47,990",30% off,166 Ratings & 10 Reviews,Annual Power Usage: 1542.79 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,11
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",11
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹29,990","₹59,700",49% off,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",11
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹36,900","₹76,990",52% off,"21,787 Ratings & 2,439 Reviews",Room Size: 111 - 150 sqft,11
Daikin 2025 Model 1.5 Ton 3 Star Split Fixed Speed Fixed Speed AC,4.2,"₹35,490","₹51,250",30% off,"24,785 Ratings & 1,912 Reviews",Annual Power Usage: 989.31 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and  5 Years Warranty on PCB and 10 Years Warranty on Compressor,11
Godrej 2025 Model 1.5 Ton 5 Star Window Inverter AC,4,"₹36,090","₹60,990",40% off,719 Ratings & 67 Reviews,Annual Power Usage: 1111.64 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,12
Midea 2026 Model 1.5 Ton 5 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹37,490","₹69,300",45% off,"3,226 Ratings & 502 Reviews","Annual Power Usage: 663.31 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",12
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",12
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,12
Panasonic 2024 Model 1 Ton 3 Star Split Inverter with Wi-fi 7 in 1 Convertible with True AI Mode AC,4.2,"₹33,290","₹48,100",30% off,"5,369 Ratings & 613 Reviews","Annual Power Usage: 676.64 UnitsRoom Size: 90 sqft or Below5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",12
Blue Star 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,4.1,"₹34,490","₹59,200",41% off,"26,862 Ratings & 2,253 Reviews",Annual Power Usage: 1026.46 UnitsRoom Size: 111 - 150 sqft60 months for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2 Tr from 16th February 2026 to 30th June 2026.,12
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",12
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",12
Acer 2025 Model 1.5 Ton 3 Star Split Inverter AC,3.7,"₹28,835","₹45,999",37% off,69 Ratings & 8 Reviews,Annual Power Usage: 964.77 UnitsRoom Size: 111 - 150 sqft1 year comprehensive warranty and 10 years warranty on compressor with gas charging,12
Lloyd 2025 Model 1.5 Ton 5 Star Window Inverter AC,4,"₹34,290","₹57,990",40% off,"1,256 Ratings & 156 Reviews",Annual Power Usage: 1103.22 kWhRoom Size: 111 - 150 sqft1 Year warranty on Product,12
Panasonic 2024 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹39,000","₹54,100",27% off,"4,169 Ratings & 452 Reviews","Annual Power Usage: 524.08 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive warranty on Product,
5 Years warranty on PCB & 
10 Years warranty on Compressor",12
Panasonic 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi 7 in 1 Convertible with True AI Mode AC,4.1,"₹36,990","₹55,400",33% off,"24,445 Ratings & 2,408 Reviews","Annual Power Usage: 1002.31 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",12
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",12
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹36,490","₹72,990",50% off,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,12
Voltas 2026 Model 1.5 Ton 3 Star Window Inverter AC,4.2,"₹32,999","₹43,990",24% off,"12,494 Ratings & 1,225 Reviews",Annual Power Usage: 1172.26 kWhRoom Size: 111 - 150 sqft1 year warranty on product,12
Daikin 2026 Model 1.5 Ton 5 Star Split Inverter AC,4.3,"₹52,990","₹68,200",22% off,"17,218 Ratings & 1,537 Reviews",Annual Power Usage: 678.92 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor and 5 Years Warranty on PCB,12
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,12
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",12
"Sharp 2025 Model 1 Ton 3 Star Split Inverter 5 in 1 Convertible7 Stage Health Filters, Turbo Cool Tech...",4.1,"₹22,490","₹49,990",55% off,19 Ratings & 1 Reviews,"Annual Power Usage: 657.31 kWhRoom Size: 90 sqft or Below1 Year Comprehensive Warranty, 5 years on PCB, 10 Years on Compressor",12
Godrej 2025 Model 1.5 Ton 3 Star Split Inverter AC,4,"₹32,300","₹45,050",28% off,"22,727 Ratings & 1,770 Reviews","Annual Power Usage: 1003.51 kWhRoom Size: 111 - 150 sqft1 year warranty on product, some variants: 5 year PCB, 10 year compressor",12
Lloyd 2025 Model 1.5 Ton 5 Star Window Inverter with Wi-fi AC,4,"₹37,590","₹59,490",36% off,"1,256 Ratings & 156 Reviews","Annual Power Usage: 1071.29 WRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",12
Acer 2025 Model 1.5 Ton 5 Star Split Inverter AC,5,"₹31,652","₹54,499",41% off,1 Ratings & 1 Reviews,Annual Power Usage: 769.64 UnitsRoom Size: 111 - 150 sqft1 year comprehensive warranty and 10 years warranty on compressor with gas charging,12
LG 2025 Model 1.5 Ton 5 Star Split AI Dual Inverter AI Convertible 6-in-1 Split with Faster Cooling an...,4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews","Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product,5 year on Pcb and 10 Years Warranty on Compressor",12
Midea 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Turbo Mode for Fa...,4.3,"₹29,990","₹59,700",49% off,"18,604 Ratings & 2,838 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty On Product,10 Year Warranty On Compressor",12
"Panasonic 2026 Model 1 Ton 3 Star Split Inverter with Wi-fi Smart, DustBuster Tech, Matter Enabled, AI...",4.2,"₹32,990","₹47,500",30% off,"5,369 Ratings & 613 Reviews","Annual Power Usage: 593.89 kWhRoom Size: 90 sqft or Below1 Year Comprehensive warranty on Product,
5 Years warranty on PCB & 
10 Years warranty on Compressor",13
Voltas 2022 Model 1.5 Ton 3 Star Window Fixed Speed AC,4.2,"₹31,999","₹41,900",23% off,"12,494 Ratings & 1,225 Reviews",Annual Power Usage: 1185.93 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and Additional 4 Years Warranty on Compressor,13
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹33,990","₹60,990",44% off,"83,437 Ratings & 7,067 Reviews","Annual Power Usage: 900.94 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product,10 Years Warranty On Compressor",13
"LG 2025 Model 1.5 Ton 5 Star Split Dual Inverter with Faster Cooling and Energy Saving, AI Convertible...",4.2,"₹42,990","₹78,990",45% off,"46,175 Ratings & 4,255 Reviews",Annual Power Usage: 744.75 kWhRoom Size: 111 - 150 sqft1 Year Manufacturing Warranty on Product,13
Whirlpool 2024 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹29,290","₹37,200",21% off,"30,027 Ratings & 3,540 Reviews",Annual Power Usage: 941.42 UnitsRoom Size: 111 - 150 sqft,13
Lloyd 2025 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹35,258","₹55,900",36% off,"20,599 Ratings & 2,180 Reviews","Annual Power Usage: 990.77 kWhRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Year Warranty on Component and 10 Years Warranty on Compressor",13
Hitachi 2026 Model 1 Ton 3 Star Split Inverter AC,3.9,"₹31,990","₹54,990",41% off,"2,394 Ratings & 305 Reviews","Annual Power Usage: 632.61 kWhRoom Size: 90 sqft or Below1 Year Warranty On Product, 5 Year Warranty on PCB & 10 Year Warranty on Compressor.",13
Haier 2026 Model 2 Ton 3 Star Tower HEXA Inverter with Wi-fi AC,,"₹99,990","₹1,81,900",45% off,,Annual Power Usage: 1139.2 kWhRoom Size: 151 - 200 sqft5 years comprehensive warranty on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty activated post-installation). Installation by authorized centers & 2 maintenance services (paid) yearly is mandatory. T&C apply; excludes gas/plastic parts/Labour Charges,13
Godrej 2025 Model 1 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling with Heavy Duty Cooling At Ex...,4,"₹26,490","₹38,600",31% off,"8,298 Ratings & 716 Reviews","Annual Power Usage: 1034 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 7 days of purchase) and 10 Years Warranty on Compressor",13
"CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter Convertible 6-in-1 with Smart Energy Display, Inst...",4.2,"₹32,490","₹65,500",50% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",13
Haier 2026 Model 2.2 Ton 3 Star Split HEXA Inverter with Wi-fi AC,,"₹51,000","₹91,300",44% off,,,13
Lloyd 2025 Model 1.5 Ton 5 Star Split Inverter AC,4.1,"₹30,490","₹60,990",50% off,"11,881 Ratings & 1,355 Reviews","Annual Power Usage: 715.07 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",13
Whirlpool 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.1,"₹32,240","₹57,150",43% off,"30,027 Ratings & 3,540 Reviews","Annual Power Usage: 858.22 kWhRoom Size: 111 - 150 sqft1 year warranty on product, 5 years  warranty on compressor",13
Samsung 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,4.2,"₹36,490","₹72,990",50% off,"26,515 Ratings & 2,683 Reviews",Annual Power Usage: 751.24 WRoom Size: 111 - 150 sqft5 Years Comprehensive Warranty on AC and 10 Years Warranty on Compressor,13
"TCL 2026 Model 1 Ton 5 Star Split Inverter 7 Step Convertible with Powerful and Fast cooling, 4 Ways S...",,"₹34,990","₹65,991",46% off,,"Annual Power Usage: 459.03 kWhRoom Size: 90 sqft or Below1 year warranty on product,5 Years on PCB and 10 Years on the Compressor",13
Sharp 2025 Model 1.5 Ton 3 Star Split Inverter 7 in 1 Convertible7 Stage Health Filters AC,4,"₹26,490","₹54,990",51% off,38 Ratings & 4 Reviews,Annual Power Usage: 993.57 kWhRoom Size: 111 - 150 sqft1 Year Basic Warranty,13
IFB 2026 Model 1.5 Ton 5 Star Split Inverter AC,4.2,"₹47,990","₹78,990",39% off,"15,363 Ratings & 1,538 Reviews",Annual Power Usage: 714.3 UnitsRoom Size: 111 - 150 sqft5 Year Machine Warranty,13
Voltas 2026 Model 1.5 Ton 3 Star Split Inverter AC,4.2,"₹36,999","₹54,990",32% off,"83,437 Ratings & 7,067 Reviews",Annual Power Usage: 918.84 kWhRoom Size: 111 - 150 sqft,13
"Samsung Bespoke AI 2026 Model 1.5 ton 4 Star Split Inverter with Wi-fi Energy Saving, Voice Control, P...",4.1,"₹38,990","₹82,990",53% off,"6,233 Ratings & 578 Reviews",Annual Power Usage: 713.57 kWhRoom Size: 111 - 150 sqft5 year comprehensive warranty on product and 10 years warranty on compressor,13
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,4.2,"₹33,490","₹65,900",49% off,"38,222 Ratings & 4,626 Reviews","Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",13
"TCL 2025 Model 1.5 Ton 3 Star Split Inverter 5 Step Convetible with Powerful Turbo cooling, Energy sav...",4,"₹24,490","₹52,991",53% off,"1,461 Ratings & 168 Reviews","Annual Power Usage: 993.57 UnitsRoom Size: 111 - 150 sqft1Year Comprehensive, PCB 5 Year and Compressor 10Year",13
